"intercept","slope"
14.999458087568,-0.047259069006253
14.9861831378622,-0.0554108918886785
14.8855035665408,-0.050688485464353
14.9064864655168,-0.0564424003737739
14.9230173777052,-0.0610289686249197
14.9979009506035,-0.0507998329869396
14.96429303148,-0.0549328322586784
14.9039790141004,-0.055712955814298
14.976816678396,-0.0548935038133058
14.979102121495,-0.0538739395937258
15.0042403722056,-0.047246774280985
14.9787410392748,-0.0470820434983075
15.0044652850276,-0.0518985621544359
14.9769010941139,-0.0511433696930936
14.9987225352025,-0.0487203910184884
14.9596381168425,-0.0490807307882652
15.0007084196098,-0.0446700809585972
14.9035959697613,-0.0641473952072432
14.9528652370641,-0.0480719745230701
14.9599595535578,-0.0593411313612605
15.0025316627494,-0.0522905266255607
15.0327306597729,-0.0495909645267378
14.9969231348105,-0.05725245884062
14.9671682508733,-0.0539984196650166
15.0224871954608,-0.0505866312932021
14.9714959056564,-0.0536295382357102
14.9658116798372,-0.0605874064139148
14.9064820749571,-0.0656764282893654
14.9998730526184,-0.0483784227492145
14.966956031125,-0.0575805065631456
14.9944316963653,-0.0508025590579768
15.0373518461292,-0.0505434205703991
15.0067562942801,-0.0568205394149729
14.9294836925172,-0.0572447477021968
14.9925353598475,-0.0515989713220751
14.9386975013452,-0.052252042125289
14.9477985025802,-0.0616528168818448
14.9430298954416,-0.0558614272587075
14.9841328913004,-0.0425073125804827
15.0167897365353,-0.0519395281784676
14.9797096552952,-0.054596267434077
15.0010491931455,-0.0483420820148232
14.9857035276441,-0.0531655847082947
14.9569990166803,-0.058209304989964
14.9881812516756,-0.0516486981654725
14.9662057685913,-0.0498984082635023
14.8770242786489,-0.0565230597999589
14.9927779027552,-0.0505594156749771
14.9761832071405,-0.0458093646317088
14.8878716243209,-0.0694294259977186
14.9098639598903,-0.0574401741229409
15.0085210753245,-0.0444646959235441
14.9802364664958,-0.0485847610265232
15.0257311880237,-0.04469526072941
14.9824358995553,-0.0522159779748451
15.0321996271383,-0.0427120655386838
15.0269006283481,-0.0533807455152042
14.9944486245794,-0.0540555384307502
14.9664881208352,-0.0573522350220581
14.9995123430958,-0.0523866117573987
15.0275939757957,-0.0458151532120241
14.8887086586829,-0.0676157058551118
15.01578311286,-0.0467473546166283
14.94288536231,-0.0608471445033331
14.9850667700764,-0.0543606575864586
14.987734384913,-0.0524378254402869
14.9372642994015,-0.0470827247364967
14.9620253617037,-0.0560383405123744
14.9547064976386,-0.0506016943331413
14.9926516646119,-0.0552049020116096
14.9922066852336,-0.0484872038710293
14.9875063924666,-0.0516804016984032
14.953962600776,-0.0577957987454561
14.8992233819312,-0.0693186657993611
15.0145975017151,-0.0494640950210399
14.9276849696699,-0.0511763674803131
14.9779501806204,-0.0566520998635629
14.9288604111938,-0.0645789055114603
14.9502258270138,-0.0595423545904602
15.01556770129,-0.0456431749021011
14.9865234297641,-0.0550073021325561
14.8928574915895,-0.0605304372864246
14.9732821522603,-0.0494189391565921
15.0015264972483,-0.0459573732313783
14.8738012511095,-0.0578063628041474
14.8632868564679,-0.0672578331439279
14.9379150102567,-0.0625986238009375
14.9055159201018,-0.0607820691833217
14.9987240718712,-0.0532562818709271
14.9879473156298,-0.0513089116090123
15.0145979051274,-0.0535932045358959
15.0328045652503,-0.0500866421198704
15.015253032155,-0.052242117622709
15.0082982656827,-0.0529657199608269
14.9466474861457,-0.0526241978242746
14.9767317614986,-0.0522165165448488
14.9449079574753,-0.0643528903142482
14.9525647437977,-0.0528147036104064
14.9934544992562,-0.0473341551762887
14.9126199991647,-0.0626132370071371
14.9998393325035,-0.0504964268400573
14.8187612555903,-0.0743301049652248
15.0063913624073,-0.0480352914758388
14.9984638156787,-0.0549906918139094
14.9628487163074,-0.0617707141992439
14.9663409561378,-0.0541525474960581
14.8988640495367,-0.0556449706947552
14.9998784672129,-0.0529814122251277
15.0057415465758,-0.0542078971898351
14.9214371801013,-0.060250215201961
14.9500957716122,-0.0580150551506778
14.9551221347572,-0.0598007494824029
14.9923202090625,-0.0538173632766743
14.932833521193,-0.0566113619663073
14.9659636953745,-0.0592673495823195
14.9957639484017,-0.0545216589567677
14.9554691783308,-0.0596889923544396
14.9597776176658,-0.0546305570846303
14.9679219039969,-0.0553061123707647
15.0050804551261,-0.0554530438837652
15.0278893207942,-0.0477344273611505
15.043513237303,-0.0491938442648049
14.8663430400462,-0.0661139945332149
15.0193359890231,-0.0455962457345305
14.9931306977288,-0.0552018673994131
14.9714011610497,-0.052566834780267
15.015744828661,-0.0500207454534654
14.902604295966,-0.0643148265042431
14.9376286619056,-0.0631601555529127
15.0090681533405,-0.0407149315293538
14.9556837211882,-0.0584037233728894
14.9546521301055,-0.0515994502912466
14.9790303891148,-0.0516464909103675
14.9702024885272,-0.0561417636736311
15.0354897681573,-0.048328842300509
14.976772994036,-0.0541127736116399
14.9482724859485,-0.053004138222291
14.9931660866274,-0.0537501144912339
14.961435155558,-0.0518908240859657
15.0052934844896,-0.051684111125412
14.951350504808,-0.0584161027901224
15.005398983876,-0.0526996387696942
14.9616309134109,-0.061229684226713
14.9533668109802,-0.0617832075613619
14.9310757609783,-0.0542677487614475
15.0134484323818,-0.0500557292227714
14.881130025853,-0.0597391955490239
15.0079038587464,-0.053842749439658
15.0418617418749,-0.04838912991771
14.9877461652198,-0.0508588937263366
14.9811712149091,-0.0546488582892079
14.9642730195042,-0.0561566078130776
14.9911432760952,-0.0580542886348007
15.034223526577,-0.0414791803670313
14.9686152984836,-0.053974501603759
14.9647008721765,-0.056503442867268
14.9629987432693,-0.0495628043583515
14.9848337666423,-0.0547620808488767
14.9715719841149,-0.0534675642754009
15.0147173813744,-0.0513667473091805
14.9353859406199,-0.0599782751726789
14.906874092223,-0.0647666645991104
14.9418564111595,-0.0590119259545557
14.9858908389433,-0.0590120395127295
14.9823204449953,-0.0592604837693383
14.9773566980925,-0.0541803095740143
14.9170772118093,-0.0446749477536389
14.974352747528,-0.055443598815486
15.0090713918459,-0.0519939502724547
14.8853504179724,-0.0448066613976837
14.9636213454491,-0.0561156070360781
14.9802159461073,-0.0539767521400715
14.9493237865024,-0.0590366867089886
14.9624637566624,-0.0538563246457213
15.0254155242737,-0.0477814624711963
14.897401910934,-0.0594684928446643
15.0023519911172,-0.0519794843388266
15.0235433041044,-0.0509935682475212
15.0147724068028,-0.0473909264536236
14.9901043639388,-0.0534084349817115
14.9889351306191,-0.0454725330957315
14.9734810269667,-0.050846578250863
15.0133695420363,-0.0521682857362652
14.9307877343878,-0.06225448572731
14.9857190820496,-0.0525749896045057
14.9845630058365,-0.0502293287204671
14.9834473440011,-0.0512788002935287
14.9974458241518,-0.051358742132364
15.0191905315992,-0.0517221276846132
14.9508942261195,-0.0547702582599217
15.0191076075845,-0.0496627818320736
14.885457096262,-0.0577715989472998
14.9728197863647,-0.0543345026456166
14.9374292942402,-0.0581240237877451
14.9772434940623,-0.0609232910339385
14.9773755155808,-0.0508343673882815
14.9707361194264,-0.0549389199192453
14.9431070083421,-0.047907303025746
14.9963141638983,-0.0475577688815557
14.885750203889,-0.0678872095861237
14.9912768228338,-0.0551335695283365
14.9827157698876,-0.0556930429953015
14.9892134869897,-0.0522555792871594
14.9081454136466,-0.0621833187539585
14.8548225786774,-0.0521304575894548
14.9687205873879,-0.0570985910518844
14.9804041282376,-0.0578613831756011
15.011050966725,-0.0451712281200284
14.993636757498,-0.0537771155079704
15.0117259956342,-0.0528500103799841
14.9984191154501,-0.0509109851463072
15.0249381892951,-0.0502664040421316
14.9620784222468,-0.0593794092575754
14.9429104542908,-0.055409514150932
15.0486494819807,-0.048548604465326
15.0043041651708,-0.0536276692501282
14.9667374179332,-0.0574384296715261
14.8045207351275,-0.0778009270178383
14.9905317724412,-0.0517809062560686
14.9601923841776,-0.0541127836449793
14.9589684008325,-0.0539390988859726
15.0276496807892,-0.0525407186972798
14.978122306629,-0.0501380798594284
14.9793482684227,-0.0437572915002598
14.9882852056451,-0.0542854714446584
14.9699576118031,-0.0487217565895326
14.9604370149096,-0.0548963258062752
15.0110495693731,-0.0476173245607552
15.0073547878535,-0.0544879295530688
15.0038810481873,-0.0515890753775871
14.9842761181348,-0.053976160356553
15.0139740791976,-0.0544678068427155
14.897782103212,-0.0627097977468294
14.90119850108,-0.0565526090527278
15.046656919538,-0.0477580942246467
15.0083942864559,-0.0484401015742997
14.9455517622868,-0.0530186098507209
14.991192570015,-0.0557528558386515
14.9446178539425,-0.0622856841801321
14.9493961571555,-0.0448014363314143
14.9175236620866,-0.0602236909727327
14.9661267901389,-0.0524923334081073
14.9972757556503,-0.0537063170018378
14.9782290571714,-0.046494547177214
14.9671224279439,-0.05327989622517
14.9296111026246,-0.0593334769563926
14.9382820337675,-0.0661883445411819
14.9433536009875,-0.052878511416926
15.0189550057882,-0.0453679530652003
