"intercept","slope"
14.8990846310399,-0.0177595410145101
14.7951479959272,-0.0286387160939019
14.8669291674792,-0.0500690262025141
14.9429478241605,-0.0238249769964973
14.6037058247574,-0.0551869959314641
14.7738442084079,-0.052156030331163
14.9724535055723,-0.0358376926703092
14.7513126779841,-0.0356269576782759
14.8695629674529,-0.0470370905723021
15.0488417305819,-0.0197781542844401
14.8807111024139,-0.0302459036151564
14.7617467750567,-0.0407682412956072
14.5051317742763,-0.0713220078712529
14.5465158477731,-0.0559395816030064
14.7663260605459,-0.0483999218259446
14.5866549116952,-0.071607945094483
15.0602878946178,-0.0529754969061314
14.6507611570802,-0.0538706384267315
14.7914317185738,-0.0580586982093695
14.995081944159,-0.039112295564477
14.8931992820246,-0.0341934769260311
14.8916396439542,-0.0517292766471631
14.6706983960315,-0.0715698342640975
14.5851801100262,-0.117959314577665
14.748507024237,-0.0163132530323854
14.9559601875396,-0.0266004167845657
14.7519970513096,-0.0459946908282326
14.8470673882346,-0.0486310627306351
14.5109519801433,-0.0454723893144527
14.810632063972,-0.0465045567266168
14.7201682651209,-0.0666358123320834
14.8181287680645,-0.0527124848752962
14.6609215696547,-0.0587884198826986
15.0719668652663,-0.0439282279510851
14.6895301601787,-0.065285715154798
14.4017511961617,-0.0871550676153414
14.56856951162,-0.0874464130671454
14.5463925220269,-0.0696468803124188
14.6991767292567,-0.0657148958424151
14.931744074013,-0.0406266709072716
14.7355820198315,-0.0403598144946112
14.8410423154148,-0.0432762744079358
14.6726065854324,-0.0625840100731829
14.5764009643714,-0.0273827796476324
14.6762138392366,-0.0229337055140897
14.9370740559937,-0.02457692815682
14.5510485838586,-0.0774789186120937
14.7407904696666,-0.0343656238881407
14.889798643406,-0.0443471636223306
14.8259224262682,-0.0431910306469907
14.7695102469509,-0.0347556689429559
14.6950300834559,-0.0389564170793413
14.7468435037531,-0.0205605832552092
14.7470418953608,-0.0544184291308472
14.6405017210802,-0.0459958208709303
14.3532665773327,-0.0654833558333854
14.9149642286334,-0.0311314232263084
14.5552665625133,-0.0494690949892595
14.905047042542,-0.023395547796653
14.6503149156889,-0.0377073503557134
14.9737709549158,-0.0444664916038207
14.6635881408909,-0.0776816834522801
14.8408435483112,-0.0497296886279604
14.5286165375661,-0.0853982512579772
14.8940037685665,-0.0277612783250672
14.4402809610174,-0.0452015600033832
14.5714759346581,-0.0835921885267277
14.6930209289009,-0.0349404923136675
14.6534602825275,-0.0525029069445059
14.912186286849,-0.0331915970445204
14.9653725759085,-0.0404686558452197
14.8087934301757,-0.0235357505423511
14.8744862560887,-0.0782353105577522
14.6405507438762,-0.0479418556403503
14.5447308531251,-0.0760002501082634
14.8167177807985,-0.0322185965307017
14.6947303966239,-0.0353813798796175
14.8535892298563,-0.0411269959757913
14.6665188864843,-0.089162852702116
14.8587120412671,-0.0281386019183892
14.9138947839981,-0.0414338654562378
14.9114094402011,-0.0280834285345879
14.9691067485847,-0.00734696661761026
14.7569379479337,-0.0571599108273377
14.7074473362271,-0.0660551722406416
14.9465490617869,-0.0250202414488066
14.616950184214,-0.0556924196831741
14.3225271552756,-0.0958857366380795
14.8717514215375,-0.0168852011403904
14.8527611755955,-0.0542459531175344
14.5570185600578,-0.0728858936182238
14.8021721016256,-0.0633014102526302
14.8300472918539,-0.0189710898104364
14.8263096988674,-0.0228664461883369
14.4446121453451,-0.0796664308124726
14.6936463580489,-0.0386759440280652
14.702433956239,-0.0647699607771123
14.5641149746685,-0.0707711028138341
14.9410034792146,-0.026105353205427
14.4767962287663,-0.058461727893499
14.6636100637146,-0.0363885924962315
14.7050738237582,-0.0482987815345287
14.6526739357505,-0.0696917003261583
14.5606569402132,-0.0754333192851117
14.5611524643539,-0.0693192718280607
15.0350494404973,-0.0240040719631933
14.840155624318,-0.040159310266267
14.8424529992964,-0.0478343890365978
14.9617655789282,-0.0370650089253265
14.7194706578972,-0.0374354074634426
14.6875692302625,-0.0624629122821891
14.8287458073395,-0.0634769803709893
14.676569777474,-0.0761699323794898
14.6410545845977,-0.0332072400598832
14.8563668294343,-0.0352050273442286
14.6943506327222,-0.0437542542797974
14.9236086575939,-0.0499187522677097
14.7164183391508,-0.084198568799447
14.7060591404912,-0.0627140898391275
14.7775654369399,-0.0527984304397281
14.8480284838699,-0.0526388747351715
14.8011424583939,-0.0551845684115119
14.5523688822289,-0.0542986493355972
14.99512916504,-0.0491346472408866
14.7124937562257,-0.0440517339036259
14.6446309287929,-0.0457535466429466
14.8062430360887,-0.0724792151863796
15.098793144438,-0.0296039011041569
14.7012985574291,-0.0570086412496358
14.818686925699,-0.0398327301066652
14.7260258154807,-0.0593550372524201
14.8913503350436,-0.0267241566642452
14.9042216287055,-0.0399597851690072
15.0611926539283,-0.0214642940911778
15.0665469913818,-0.0425687384788968
14.6746123887716,-0.0524517861164609
14.8708774519652,-0.0691054152125048
14.7267620193239,-0.0519198619861105
14.9168418471253,-0.0422318152807169
14.5235121089143,-0.0556673701098508
14.3853971514494,-0.0543124238503466
14.8082419063266,-0.0591737755246105
14.6768387648556,-0.0516191442989158
14.8053885786425,-0.038919124451819
14.830072946086,-0.0386452061350271
14.8657402944783,-0.0303420620776825
14.9094776748411,-0.0428161478508595
14.566089003756,-0.0799623247310926
14.6206245934337,-0.0343191292638229
14.4945357873346,-0.0846925720128373
14.7780395582677,-0.0578191463459939
15.1435662062239,-0.0102391619092134
14.6980752997589,-0.0780265733699919
14.8612182998976,-0.0689110342755547
14.6918046164787,-0.0462436178478015
15.0635846144677,-0.046740716176616
14.5567046187778,-0.0389389361942013
14.4845134396271,-0.0937851305216865
14.9411902158231,-0.0326954968715016
15.0701918355046,-0.0296200164403777
14.7641015460866,-0.0692335945302789
14.6108878578007,-0.0631995626908286
14.9150176450067,-0.0606921936262833
14.7829890614949,-0.041138289947001
14.574150280312,-0.0420239157528871
14.5197993277372,-0.0848430552088071
14.7920166218746,-0.0538300597733807
14.8707969047054,-0.0520093875494342
15.0492859833802,-0.0394370721623617
14.950081295966,-0.0562556933903455
14.4487628271056,-0.102168648723345
14.5958049131856,-0.0733785878902054
14.5272803872804,-0.0824258621452756
14.827526244452,-0.0642289828293785
14.9270548736611,-0.0233094102144826
14.8300170135294,-0.0340695736467908
14.8909898689223,-0.050870828853349
14.8421571977853,-0.0278531015872239
14.3394154434417,-0.0431269927266873
14.6551922812622,-0.029698080244537
14.8106422777503,-0.0455653451464356
14.8277928662135,-0.029821290009384
14.5344837366353,-0.0809948339762546
14.4577287250353,-0.0894905333099474
14.7032994268482,-0.0771340532746761
14.6352296671163,-0.0549287680286516
14.8786605667905,-0.027926816765773
14.8820027669797,-0.0719999420955261
14.3993067443123,-0.059887549581265
14.711076080838,-0.0550975146958344
14.3399190972668,-0.121932272077906
14.6301653199805,-0.0603053167290823
14.9953633359703,-0.0112429546546447
14.7996826994771,-0.0581885371583691
14.4802538197605,-0.0949532171514794
14.6119313288719,-0.0492105235960849
15.1089886347832,-0.0302139417293452
14.87440873519,-0.0405101940821014
14.805827227077,-0.0578457529620819
14.7708107883524,-0.0222933359136003
14.8694578324534,-0.0625860516671315
14.6740735073977,-0.0669672396057281
14.6429687958854,-0.0425435696198912
14.6981237130485,-0.0503954977422655
14.5294323709396,-0.0583055696212981
14.674159336474,-0.0808423417749456
14.6141685762276,-0.050401220965462
14.6927252513743,-0.0403758747810308
14.5548854295203,-0.0576693285500182
14.6780282186727,-0.0598281330894771
14.9778760131159,-0.0249733424881465
15.1395946518413,0.0119088215377872
14.9434675808093,-0.0489102469995955
15.024127036198,-0.0245838739221628
14.9944053724591,-0.0171295767010683
14.5186067841041,-0.0927005936227218
14.8786652136084,-0.0177333262417834
15.1359213256867,-0.0193718747050534
14.5988429338686,-0.0844695157694809
14.8414662674618,-0.0859246418178752
14.8913636503749,-0.0621795890678492
14.838107702115,-0.0730076045604597
14.8240777796397,-0.046460021492102
14.5413373235807,-0.0642031274967948
14.8101716710502,-0.0533736281302279
14.8175131538859,-0.0498617037693158
14.9534047915859,-0.0371849296507103
14.7092355828362,-0.056006341038934
14.5125779929954,-0.0298299912623388
14.9575422840945,-0.047758612378165
14.2571631956352,-0.0590274069669842
