"Surface_Chlorophyll_a","Latitude","Longitude","Acantharia_.mgC.m2.","Collodaria_.mgC.m2.","Phaeodaria_.mgC.m2.","Rhizaria_.other._.mgC.m2.","Layer_depth_.m.","SST","BATHY","CHLO","tot_rhiz","upperz","lowerz","avez","rhiz_dens","logchlo","Depth","logdepth","logBiom"
0.0506225,33.4753,32.7165,0,414.280731217525,552.324009179087,71.7349325202941,"0-200",22.3370833333333,-1259.8425,0.0506225,1038.39937314799,200,0,100,5.19169836458453,-1.29565641094792,101,2.00432137378264,3.01636441728521
0.0516067,33.4767,32.6565,0,123.632600531562,0,0,"0-200",22.3295833333333,-1259.8425,0.0516067,123.692300762642,200,0,100,0.61816300265781,-1.28729391108334,101,2.00432137378264,2.09234266777493
0.0533183,33.474,32.5967,0,421.095996127697,216.416097832071,0,"0-200",22.3295833333333,-1259.8425,0.0533183,637.571794190848,200,0,100,3.18756046979884,-1.27312370607718,101,2.00432137378264,2.80452909587515
0.0536483,33.5243,32.5958,0,164.178133706366,2536.49160920771,0,"0-200",22.2916666666667,-1259.8425,0.0536483,2700.72944314516,200,0,100,13.5033487145704,-1.27044403534419,101,2.00432137378264,3.43148107910248
0.0536244,33.5757,32.594,0,216.447669328505,132.631333245416,0,"0-200",22.2916666666667,-1259.8425,0.0536244,349.138702805001,200,0,100,1.7453950128696,-1.27063755407336,101,2.00432137378264,2.54299799399604
0.0539217,33.6268,32.5935,0,158.224551771059,507.0152633651,0,"0-200",22.2683333333333,-1259.8425,0.0539217,665.299515367239,200,0,100,3.32619907568079,-1.26823642416968,101,2.00432137378264,2.8230172070874
0.0528467,33.625,32.653,0,0,470.378722192668,351.53068477475,"0-200",22.2683333333333,-1259.8425,0.0528467,821.969107198498,200,0,100,4.10954703483709,-1.27698212692867,101,2.00432137378264,2.9148554953681
0.051915,33.625,32.7135,0,0,999.809992775423,267.820613265364,"0-200",22.2795833333333,-1259.8425,0.051915,1267.69030627187,200,0,100,6.33815303020393,-1.28470714165019,101,2.00432137378264,3.10301316939376
0.0502925,33.6248,32.773,0,1748.32019643991,80.742187938706,0,"0-200",22.2891666666667,-1259.8425,0.0502925,1829.1220846097,200,0,100,9.14531192189308,-1.29849677541071,101,2.00432137378264,3.26224269339487
0.04993,33.5753,32.7718,0,271.552065804323,502.697709244777,0,"0-200",22.3120833333333,-1259.8425,0.04993,774.30947528018,200,0,100,3.8712488752455,-1.30163843394489,101,2.00432137378264,2.88891457378855
0.0495775,33.5252,32.7725,0,11.2204206055978,486.784301926852,0,"0-200",22.3120833333333,-1259.8425,0.0495775,498.06442276353,200,0,100,2.49002361266225,-1.30471537679327,101,2.00432137378264,2.69728552075405
0.0521425,33.525,32.7143,0,547.113513916391,174.900217495879,0,"0-200",22.2991666666667,-1259.8425,0.0521425,722.07343164335,200,0,100,3.61006865706135,-1.28280815018771,101,2.00432137378264,2.85858136562485
0.05279,33.5255,32.6542,0,38.9809381860741,118.356148525174,0,"0-200",22.2916666666667,-1259.8425,0.05279,157.396786942328,200,0,100,0.786685433556241,-1.27744833799904,101,2.00432137378264,2.19699586253728
0.0527256,33.5772,32.6535,0,125.504593391295,518.497085454068,30.4335769858744,"0-200",22.2916666666667,-1259.8425,0.0527256,674.494956062317,200,0,100,3.37217627915619,-1.27797846943188,101,2.00432137378264,2.82897870632446
0.052125,33.575,32.7142,0,140.969988246616,332.585304723833,156.109694144531,"0-200",22.2991666666667,-1259.8425,0.052125,629.72468734606,200,0,100,3.1483249355749,-1.28295393201819,101,2.00432137378264,2.7991507194542
0.0503333,33.6728,32.7747,0,0,26.8042319486322,0,"0-200",22.26625,-1259.8425,0.0503333,26.8639321797121,200,0,100,0.134021159743161,-1.29814459503883,101,2.00432137378264,1.4291695823819
0.05186,33.6752,32.714,0,0,899.890166417704,74.0235069729637,"0-200",22.2616666666667,-1259.8425,0.05186,973.973373621748,200,0,100,4.86956836695334,-1.28516748756667,101,2.00432137378264,2.98854708434555
0.05233,33.6762,32.6553,0,963.575007582352,1049.03799846656,42.9476422398982,"0-200",22.2616666666667,-1259.8425,0.05233,2055.62034851989,200,0,100,10.2778032414441,-1.28124926526033,101,2.00432137378264,3.31294290810156
0.0526367,33.6755,32.5942,0,180.287410165793,1385.51814534255,0,"0-200",22.2616666666667,-1259.8425,0.0526367,1565.86525573942,200,0,100,7.82902777754172,-1.2787113461554,101,2.00432137378264,3.19475438785822
0.0528467,33.6245,32.653,0,577.878866116152,455.290818396659,78.8617707135555,"0-200",22.2683333333333,-1259.8425,0.0528467,1112.09115545745,200,0,100,5.56015727613183,-1.27698212692867,101,2.00432137378264,3.04614038678708
0.044355,33.6272,32.6547,0,24.9356752755291,820.229536278925,38.7777995737425,"0-200",22.2683333333333,-1259.8425,0.044355,884.002711359277,200,0,100,4.41971505564098,-1.3530574164182,101,2.00432137378264,2.9464535970567
0.044355,33.6252,32.6523,0,683.996569738539,1282.20080052747,0,"0-200",22.2683333333333,-1259.8425,0.044355,1966.25707049709,200,0,100,9.83098685133004,-1.3530574164182,101,2.00432137378264,3.29364029732103
0.044355,33.6265,32.6528,0,40.7120324908695,275.618195919928,26.4323457116919,"0-200",22.2683333333333,-1259.8425,0.044355,342.822274353569,200,0,100,1.71381287061245,-1.3530574164182,101,2.00432137378264,2.53506903178842
0.043505,33.635,32.6488,0,3522.21193259862,928.106385843449,276.387517623752,"0-200",22.2683333333333,-1259.8425,0.043505,4726.7655362969,200,0,100,23.6335291803291,-1.36146082700808,101,2.00432137378264,3.67456406034863
0.043505,33.636,32.6393,0,21.2850636058492,130.553208359916,82.0337951083052,"0-200",22.2683333333333,-1259.8425,0.043505,233.93176730515,200,0,100,1.16936033537035,-1.36146082700808,101,2.00432137378264,2.36908920183709
0.043505,33.634,32.6382,0,716.764611838043,322.878870407906,74.3452163997828,"0-200",22.2683333333333,-1259.8425,0.043505,1114.04839887681,200,0,100,5.56994349322866,-1.36146082700808,101,2.00432137378264,3.0469040587987
0.043505,33.6323,32.634,0,226.128970137802,538.796370696882,0,"0-200",22.2683333333333,-1259.8425,0.043505,764.985041065764,200,0,100,3.82462670417342,-1.36146082700808,101,2.00432137378264,2.88365294280576
0.043505,33.633,32.6223,0,653.957174691485,1012.14257528097,127.874690849709,"0-200",22.2683333333333,-1259.8425,0.043505,1794.03414105324,200,0,100,8.96987220411082,-1.36146082700808,101,2.00432137378264,3.25383070355197
0.043505,33.6498,32.614,0,83.5713368939397,209.710264360179,173.501921351755,"0-200",22.2683333333333,-1259.8425,0.043505,466.843222836954,200,0,100,2.33391761302937,-1.36146082700808,101,2.00432137378264,2.66917105853566
0.04339,33.667,32.6062,0,132.336350548499,955.670531660649,9.77639672952413,"0-200",22.2616666666667,-1259.8425,0.04339,1097.84297916975,200,0,100,5.48891639469336,-1.36261034987079,101,2.00432137378264,3.04054022886032
0.04339,33.6763,32.612,0,287.493478909352,83.1587348124005,86.4035124656925,"0-200",22.2616666666667,-1259.8425,0.04339,457.115426418525,200,0,100,2.28527863093723,-1.36261034987079,101,2.00432137378264,2.66002587780955
0.04339,33.6792,32.6355,0,0,961.230398005344,139.075781135927,"0-200",22.2616666666667,-1259.8425,0.04339,1100.36587937235,200,0,100,5.50153089570636,-1.36261034987079,101,2.00432137378264,3.04153711513272
0.0433175,33.6888,32.6415,0,236.62260712496,227.719202475388,143.970521817633,"0-200",22.2616666666667,-1259.8425,0.0433175,608.372031649061,200,0,100,3.0415616570899,-1.36333661593256,101,2.00432137378264,2.78416924025986
0.0433175,33.6878,32.6447,0,145.818676415177,183.365014117945,162.903460049807,"0-200",22.2616666666667,-1259.8425,0.0433175,492.146850814009,200,0,100,2.46043575291464,-1.36333661593256,101,2.00432137378264,2.69209471045468
0.0433175,33.6883,32.6383,0,198.757723177499,423.638766960883,63.8007012459721,"0-200",22.2616666666667,-1259.8425,0.0433175,686.256891615434,200,0,100,3.43098595692177,-1.36333661593256,101,2.00432137378264,2.83648671880682
0.0433175,33.6972,32.6253,0,112.198274864072,263.168876292164,332.816904394991,"0-200",22.2616666666667,-1259.8425,0.0433175,708.243755782307,200,0,100,3.54092027775613,-1.36333661593256,101,2.00432137378264,2.85018275426026
0.0433175,33.7005,32.6368,0,441.986330103654,661.575095362094,0,"0-200",22.2616666666667,-1259.8425,0.0433175,1103.62112569683,200,0,100,5.51780712732874,-1.36333661593256,101,2.00432137378264,3.04282000522301
0.0433175,33.7062,32.6393,0,14.3920718248337,387.53570619875,585.793772947656,"0-200",22.2616666666667,-1259.8425,0.0433175,987.78125120232,200,0,100,4.9386077548562,-1.36333661593256,101,2.00432137378264,2.99466077868254
0.0433175,33.7125,32.6398,0,507.394277852696,2106.0637059183,39.2012017076859,"0-200",22.2616666666667,-1259.8425,0.0433175,2652.71888570976,200,0,100,13.2632959273934,-1.36333661593256,101,2.00432137378264,3.42369122930623
0.0433175,33.7097,32.6447,0,124.68798472262,549.337311997144,11.9845055952177,"0-200",22.2616666666667,-1259.8425,0.0433175,686.069502546062,200,0,100,3.43004901157491,-1.36333661593256,101,2.00432137378264,2.83636811431207
0.0433175,33.711,32.6453,0,39.7152132621645,414.044536311424,90.6438962214724,"0-200",22.2616666666667,-1259.8425,0.0433175,544.463346026141,200,0,100,2.7220182289753,-1.36333661593256,101,2.00432137378264,2.73596864781189
0.04381,33.7125,32.6527,0,281.280000286603,537.194716834554,23.4543290933747,"0-200",22.2616666666667,-1259.8425,0.04381,841.988746445612,200,0,100,4.20964523107266,-1.35842674682182,101,2.00432137378264,2.92530628699937
0.04381,33.7075,32.667,0,0,0,0,"0-200",22.2616666666667,-1259.8425,0.04381,0.059700231079942,200,0,100,0,-1.35842674682182,101,2.00432137378264,-1.2240239878564
0.04381,33.7083,32.6692,0,0,0,48.1112973090133,"0-200",22.2616666666667,-1259.8425,0.04381,48.1709975400932,200,0,100,0.240556486545067,-1.35842674682182,101,2.00432137378264,1.68278563991361
0.0438275,33.7083,32.6843,0,541.818610482661,683.675921912016,158.762176489795,"0-200",22.2616666666667,-1259.8425,0.0438275,1384.31640911555,200,0,100,6.92128354442236,-1.35825330158356,101,2.00432137378264,3.14123536687469
0.0438275,33.7087,32.6868,0,0,200.293602531284,23.2051124420841,"0-200",22.2616666666667,-1259.8425,0.0438275,223.558415204448,200,0,100,1.11749357486684,-1.35825330158356,101,2.00432137378264,2.34939102226073
0.051585,34.062,18.3522,0,529.034488929234,39.9782913446664,0,"0-200",21.2745833333333,-3275.5906,0.051585,569.07248050498,200,0,100,2.8450639013695,-1.28747656512231,101,2.00432137378264,2.75516758428376
0.0557975,34.0627,18.5315,0,128.39295835705,0,0,"0-200",21.29125,-3275.5906,0.0557975,128.45265858813,200,0,100,0.64196479178525,-1.25338525913639,101,2.00432137378264,2.10874309729996
0.0549675,34.1125,18.534,0,920.521148430043,358.419781421571,127.663500875638,"0-200",21.2625,-3275.5906,0.0549675,1406.66413095833,200,0,100,7.03302215363626,-1.2598940149152,101,2.00432137378264,3.14819041336633
0.056295,34.164,18.5325,0,821.3927923427,0,0,"0-200",21.2625,-3275.5906,0.056295,821.45249257378,200,0,100,4.1069639617135,-1.24953017653124,101,2.00432137378264,2.91458245175202
0.0570925,34.2133,18.535,0,68.8412051093714,327.547944371688,652.870813953763,"0-200",21.2325,-3275.5906,0.0570925,1049.3196636659,200,0,100,5.24629981717411,-1.2434209394345,101,2.00432137378264,3.02090781137543
0.0573,34.212,18.4742,0,351.664893381132,152.877632737378,262.945945110134,"0-200",21.2408333333333,-3275.5906,0.0573,767.548171459724,200,0,100,3.83744235614322,-1.24184537803261,101,2.00432137378264,2.88510564140348
0.0565767,34.2127,18.4147,0,744.64221117164,20.7527733247644,0,"0-200",21.2445833333333,-3275.5906,0.0565767,765.454684727484,200,0,100,3.82697492248202,-1.24736238762463,101,2.00432137378264,2.88391948536044
0.0564125,34.2137,18.354,0,0,306.411630119315,62.063916917472,"0-200",21.2445833333333,-3275.5906,0.0564125,368.535247267867,200,0,100,1.84237773518393,-1.2486246534718,101,2.00432137378264,2.56647903076193
0.05468,34.1633,18.3527,0,387.610956053891,266.482595992939,0,"0-200",21.2604166666667,-3275.5906,0.05468,654.15325227791,200,0,100,3.27046776023415,-1.26217149410422,101,2.00432137378264,2.81567950493241
0.0518675,34.1128,18.3523,0,845.925085357409,0,0,"0-200",21.2604166666667,-3275.5906,0.0518675,845.984785588489,200,0,100,4.22962542678705,-1.28510468438294,101,2.00432137378264,2.92736255264378
0.0535175,34.1373,18.445,0,23.2673610159308,185.64622436325,0,"0-200",21.2620833333333,-3275.5906,0.0535175,208.973285610261,200,0,100,1.0445679268959,-1.27150418226497,101,2.00432137378264,2.32009077102209
0.0535175,34.1367,18.4442,0,206.951863145893,0,0,"0-200",21.2620833333333,-3275.5906,0.0535175,207.011563376973,200,0,100,1.03475931572947,-1.27150418226497,101,2.00432137378264,2.31599460521803
0.0535175,34.1372,18.4443,0,320.060852644804,62.636781538053,215.400201254017,"0-200",21.2620833333333,-3275.5906,0.0535175,598.157535667954,200,0,100,2.99048917718437,-1.27150418226497,101,2.00432137378264,2.77681557840495
0.0535175,34.1265,18.4442,0,109.837089912404,319.36617014621,0,"0-200",21.2620833333333,-3275.5906,0.0535175,429.262960289694,200,0,100,2.14601630029307,-1.27150418226497,101,2.00432137378264,2.63272341623209
0.0535175,34.1335,18.4555,0,648.108006469208,163.924338037414,82.788943993251,"0-200",21.2620833333333,-3275.5906,0.0535175,894.880988730953,200,0,100,4.47410644249937,-1.27150418226497,101,2.00432137378264,2.95176528182522
0.0535175,34.1308,18.4785,0,53.8383869573482,289.790914328301,0,"0-200",21.2620833333333,-3275.5906,0.0535175,343.689001516729,200,0,100,1.71814650642825,-1.27150418226497,101,2.00432137378264,2.53616563438622
0.0544367,34.1385,18.485,0,91.3583282408748,25.2268122103079,94.5432853094288,"0-200",21.2620833333333,-3275.5906,0.0544367,211.188125991691,200,0,100,1.05564212880306,-1.26410820997916,101,2.00432137378264,2.32466949643159
0.0544367,34.1372,18.4848,0.498658029861058,821.363385835464,239.795514845555,17.3257171196056,"0-200",21.2620833333333,-3275.5906,0.0544367,1079.04297606157,200,0,100,5.39491637915243,-1.26410820997916,101,2.00432137378264,3.03303874208301
0.0549675,34.1285,18.5237,0,390.814079711435,0,41.1774902849504,"0-200",21.2625,-3275.5906,0.0549675,432.051270227465,200,0,100,2.15995784998193,-1.2598940149152,101,2.00432137378264,2.63553528629565
0.0284475,34.1122,18.5423,0,156.72236910625,150.750348683697,0,"0-200",21.2625,-3275.5906,0.0284475,307.532418021027,200,0,100,1.53736358894974,-1.54595589390551,101,2.00432137378264,2.4878909029588
0.029245,34.0952,18.5548,0,130.261447883096,209.174827063932,0,"0-200",21.2625,-3275.5906,0.029245,339.495975178108,200,0,100,1.69718137473514,-1.53394837430066,101,2.00432137378264,2.53083462996174
0.0359144,34.0785,18.5668,0,113.616046856748,274.451886172724,25.5554759904173,"0-200",21.29125,-3275.5906,0.0359144,413.683109250969,200,0,100,2.06811704509945,-1.44473138466339,101,2.00432137378264,2.61666778894276
0.0295125,34.0623,18.5577,0,183.705566654714,215.254846390932,0,"0-200",21.29125,-3275.5906,0.0295125,399.020113276726,200,0,100,1.99480206522823,-1.52999399991322,101,2.00432137378264,2.60099478757882
0.0295125,34.0547,18.5627,0,86.3334052856363,88.8058563004481,61.8895377933669,"0-200",21.29125,-3275.5906,0.0295125,237.088499610531,200,0,100,1.18514399689726,-1.52999399991322,101,2.00432137378264,2.37491048828093
0.039315,34.0302,18.6087,0,214.099552713019,232.610154185426,16.7828580302857,"0-200",21.29375,-3275.5906,0.039315,463.552265159811,200,0,100,2.31746282464365,-1.40544171999772,101,2.00432137378264,2.66609870760853
0.0394467,34.0157,18.6037,0,19.6027904905509,109.473783793832,0,"0-200",21.29375,-3275.5906,0.0394467,129.136274515463,200,0,100,0.645382871421915,-1.40398932279008,101,2.00432137378264,2.1110482531809
0.0360011,33.993,18.5973,0,674.616850488541,568.925830143413,16.923886631297,"0-200",21.3220833333333,-2614.1733,0.0360011,1260.52626749433,200,0,100,6.30233283631625,-1.44368422932628,101,2.00432137378264,3.10055190015842
0.0364317,33.9808,18.5927,0,241.327184117883,0,0,"0-200",21.3220833333333,-2614.1733,0.0364317,241.386884348963,200,0,100,1.20663592058942,-1.43852056294986,101,2.00432137378264,2.3827136692012
0.0364317,33.9698,18.5868,0,393.954375746829,64.6568165012096,0,"0-200",21.3220833333333,-2614.1733,0.0364317,458.670892479119,200,0,100,2.29305596124019,-1.43852056294986,101,2.00432137378264,2.66150118042672
0.0364317,33.9608,18.5718,0,159.353723433244,76.3797983101684,53.0946554472186,"0-200",21.30875,-2614.1733,0.0364317,288.887877421711,200,0,100,1.44414088595315,-1.43852056294986,101,2.00432137378264,2.46072931796286
0.0364317,33.9705,18.5967,0,211.562729721169,0,0,"0-200",21.3220833333333,-2614.1733,0.0364317,211.622429952249,200,0,100,1.05781364860584,-1.43852056294986,101,2.00432137378264,2.32556169686143
0.0364317,33.9695,18.5895,0,438.013362072624,113.04838770115,50.3435895656612,"0-200",21.3220833333333,-2614.1733,0.0364317,601.465039570515,200,0,100,3.00702669669718,-1.43852056294986,101,2.00432137378264,2.77921038884483
0.031285,33.9682,18.5645,0,0,0,0,"0-200",21.30875,-2614.1733,0.031285,0.059700231079942,200,0,100,0,-1.50466384068646,101,2.00432137378264,-1.2240239878564
0.031285,33.9708,18.5562,0,1862.32846239746,13.7037530842508,37.9683156600924,"0-200",21.30875,-2614.1733,0.031285,1914.06023137288,200,0,100,9.57000265570902,-1.50466384068646,101,2.00432137378264,3.28195559997233
0.031285,33.973,18.5483,0,336.371543552534,62.8555459007277,28.1406843713994,"0-200",21.30875,-2614.1733,0.031285,427.427474055741,200,0,100,2.13683886912331,-1.50466384068646,101,2.00432137378264,2.63086243417648
0.031285,33.9603,18.5342,0,25.9320778004037,403.95561387485,489.43924485193,"0-200",21.30875,-2614.1733,0.031285,919.386636758264,200,0,100,4.59663468263592,-1.50466384068646,101,2.00432137378264,2.9634981870102
0.031285,33.9575,18.5295,0,99.8022937307979,550.017645376577,35.0689158740262,"0-200",21.30875,-2614.1733,0.031285,684.948555212481,200,0,100,3.42444427490701,-1.50466384068646,101,2.00432137378264,2.8356579539357
0.031285,33.9495,18.5302,0,129.71057341249,35.0739552276343,54.9991623273283,"0-200",21.30875,-2614.1733,0.031285,219.843391198533,200,0,100,1.09891845483726,-1.50466384068646,101,2.00432137378264,2.34211341464916
0.031285,33.9382,18.522,0,451.925277803752,198.180950645981,36.2165109357017,"0-200",21.30875,-2614.1733,0.031285,686.382439616515,200,0,100,3.43161369692717,-1.50466384068646,101,2.00432137378264,2.83656616400848
0.0307083,33.9347,18.5078,0,82.9507574497194,0,45.0699311803567,"0-200",21.30875,-2614.1733,0.0307083,128.080388861156,200,0,100,0.640103443150381,-1.51274422527152,101,2.00432137378264,2.10748263746213
0.0414778,34.4982,18,0.724751803605436,187.120875472998,26.0649870189988,136.020288967429,"0-200",21.1625,-3181.1023,0.0414778,349.990603494111,200,0,100,1.74965451631516,-1.38218428683455,101,2.00432137378264,2.54405638462045
0.0533725,34.8875,16.7022,0,57.1091006098675,654.493440762799,193.723170351841,"0-200",21.0233333333333,-1385.8268,0.0533725,905.385411955587,200,0,100,4.52662855862254,-1.27268245410524,101,2.00432137378264,2.95683349263523
0.0533725,34.885,16.6985,0,16.3250402104108,0,72.7620110536621,"0-200",21.0233333333333,-1385.8268,0.0533725,89.1467514951528,200,0,100,0.445435256320365,-1.27268245410524,101,2.00432137378264,1.95010552212232
0.0516933,35.2823,15.4022,1.10087886146101,278.945138556693,30.6395702778323,49.5394693149995,"0-200",20.6541666666667,-377.95276,0.0516933,360.284757242066,200,0,100,1.80112528505493,-1.28656574243003,101,2.00432137378264,2.5566458885847
0.03643,35.6737,14.0998,0,204.707320678238,56.4882149001558,34.5192978181143,"0-200",20.5808333333333,-409.44882,0.03643,295.774533627588,200,0,100,1.47857416698254,-1.43854082875808,101,2.00432137378264,2.47096077824393
0.0362333,35.6683,14.1002,0,444.210651684556,0,29.8431196988601,"0-200",20.5808333333333,-409.44882,0.0362333,474.113471614496,200,0,100,2.37026885691708,-1.44089211016849,101,2.00432137378264,2.67588229567904
0.072661,36.065,12.801,0,443.584102742207,112.240905252924,67.8419738225264,"0-200",20.1183333333333,-1322.8346,0.072661,623.726682048737,200,0,100,3.11833490908829,-1.13869862943651,101,2.00432137378264,2.79499432288498
0.070819,37.8325,11.3837,0,563.376807377416,0,0,"0-200",19.4458333333333,-787.40155,0.070819,563.436507608496,200,0,100,2.81688403688708,-1.14985020999175,101,2.00432137378264,2.75084498347199
0.133988,38.099,10.223,3.0248436324736,215.550602752852,99.3840898793543,121.19465137002,"0-200",19.0829166666667,-598.4252,0.133988,439.21388786578,200,0,100,2.1957709381735,-0.872934095419887,101,2.00432137378264,2.64267606397418
0.135172,38.1023,10.2255,0,983.0657067524,277.135233022005,241.298782189082,"0-200",19.0829166666667,-598.4252,0.135172,1501.55942219457,200,0,100,7.50749860981743,-0.869113260353438,101,2.00432137378264,3.17654252349508
0.087545,38.3637,9.0653,0,19.8709708688243,37.9188426833066,41.9702962242376,"0-200",18.9479166666667,-1291.3386,0.087545,99.8198100074484,200,0,100,0.498800548881842,-1.0577686529434,101,2.00432137378264,1.99921673891424
0.140852,38.6307,7.9097,0,1732.39399103402,189.341482854102,219.1836510777,"0-200",19.37625,-2803.1497,0.140852,2140.9788251969,200,0,100,10.7045956248291,-0.851236981956184,101,2.00432137378264,3.33061237203726
0.11145,38.8942,6.7512,0.934933476265853,0,18.2922000052576,0,"0-200",19.5141666666667,-2834.6458,0.11145,19.2868337126034,200,0,100,0.0961356674076173,-0.952919927183744,101,2.00432137378264,1.28526093609322
0.115635,39.024,5.2533,0,137.492585223335,0,64.28863245111,"0-200",19.5754166666667,-2803.1497,0.115635,201.840917905525,200,0,100,1.00890608837222,-0.936910695273219,101,2.00432137378264,2.30500921254122
0.114856,39.0748,5.2538,0,305.278087787881,0,0,"0-200",19.5754166666667,-2803.1497,0.114856,305.337788018961,200,0,100,1.52639043893941,-0.939846312625433,101,2.00432137378264,2.48478055507681
0.112992,39.1275,5.255,0,207.631969240127,0,20.9883933154593,"0-200",19.5766666666667,-2803.1497,0.112992,228.680062786666,200,0,100,1.14310181277793,-0.946952304116997,101,2.00432137378264,2.35922830278265
0.11268,39.1752,5.2523,0,1157.13414140754,27.6097402389441,19.4585369608758,"0-200",19.5616666666667,-2803.1497,0.11268,1204.26211883844,200,0,100,6.0210120930368,-0.948153161686264,101,2.00432137378264,3.0807210254396
0.109473,39.1752,5.3172,0,53.5008096440377,71.5179526655553,46.528098088131,"0-200",19.5616666666667,-2803.1497,0.109473,171.606560628804,200,0,100,0.85773430198862,-0.960692980339062,101,2.00432137378264,2.23453388718648
0.106445,39.1753,5.3808,0,0,0,85.4995955992294,"0-200",19.5525,-2803.1497,0.106445,85.5592958303093,200,0,100,0.427497977996147,-0.972874733694034,101,2.00432137378264,1.93226720158592
0.105602,39.1755,5.4443,0,99.2944997535742,0,0,"0-200",19.5375,-2803.1497,0.105602,99.3541999846541,200,0,100,0.496472498767871,-0.976327856605818,101,2.00432137378264,1.99718623069702
0.107863,39.1245,5.4448,0,194.809630006214,52.2679443317716,0,"0-200",19.5454166666667,-2803.1497,0.107863,247.137274569066,200,0,100,1.23538787168993,-0.967127504821758,101,2.00432137378264,2.39293825296504
0.110763,39.0738,5.4445,0,128.818260507815,42.3114899906285,127.687618298035,"0-200",19.5654166666667,-2803.1497,0.110763,298.877069027558,200,0,100,1.49408684398239,-0.955605289963287,101,2.00432137378264,2.47549259561197
0.112117,39.0242,5.4452,0,365.543428262841,0,0,"0-200",19.5654166666667,-2803.1497,0.112117,365.603128493921,200,0,100,1.82771714131421,-0.950328531504658,101,2.00432137378264,2.56300990336878
