"","X","MON","YEAR","lat","lon","depth","biomass_mgC_m3","SST","BATHY","CHLO","logchlo","logdepth","logBiom"
"1",1,6,"1997",42.65,-9.7131,10,88,16.20499963779,-1196.8503,0.435207724571228,-0.361303404879529,1,1.94448267215017
"2",2,6,"1997",42.65,-9.7131,40,111.53,16.20499963779,-1196.8503,0.435207724571228,-0.361303404879529,1.60205999132796,2.04739170220044
"3",3,6,"1997",42.65,-9.7131,50,76.84,16.20499963779,-1196.8503,0.435207724571228,-0.361303404879529,1.69897000433602,1.88558735618966
"4",4,6,"1997",42.65,-9.7131,70,104.23,16.20499963779,-1196.8503,0.435207724571228,-0.361303404879529,1.84509804001426,2.01799273776643
"5",5,6,"1997",42.83,-9.3922,10,223.38,15.354999656789,-1196.8503,1.60421621799469,0.205262902572566,1,2.34904428660204
"6",6,6,"1997",42.83,-9.3922,41,136.04,15.354999656789,-1196.8503,1.60421621799469,0.205262902572566,1.61278385671974,2.13366662326068
"7",7,6,"1997",42.83,-9.3922,61,1096.98,15.354999656789,-1196.8503,1.60421621799469,0.205262902572566,1.78532983501077,3.04019870964507
"8",8,6,"1997",42.83,-9.3922,80,37.3,15.354999656789,-1196.8503,1.60421621799469,0.205262902572566,1.90308998699194,1.57170883180869
"9",9,6,"1997",42.83,-9.7501,10,54.22,16.1249996395782,-1196.8503,0.425648838281631,-0.370948547584815,1,1.73415951324447
"10",10,6,"1997",42.83,-9.7501,40,74.42,16.1249996395782,-1196.8503,0.425648838281631,-0.370948547584815,1.60205999132796,1.87168966568552
"11",11,6,"1997",42.83,-9.7501,60,117.33,16.1249996395782,-1196.8503,0.425648838281631,-0.370948547584815,1.77815125038364,2.06940907067179
"12",12,6,"1997",42.83,-9.7501,80,62.86,16.1249996395782,-1196.8503,0.425648838281631,-0.370948547584815,1.90308998699194,1.79837437668156
"13",13,6,"1997",43.01,-9.4002,11,156.28,14.9599996656179,-1007.874,0.979113101959229,-0.00916713790098799,1.04139268515823,2.19390340255275
"14",14,6,"1997",43.01,-9.4002,39,127.12,14.9599996656179,-1007.874,0.979113101959229,-0.00916713790098799,1.5910646070265,2.10421388419932
"15",15,6,"1997",43.01,-9.4002,60,164.21,14.9599996656179,-1007.874,0.979113101959229,-0.00916713790098799,1.77815125038364,2.21539960109389
"16",16,6,"1997",43.01,-9.4002,80,27.96,14.9599996656179,-1007.874,0.979113101959229,-0.00916713790098799,1.90308998699194,1.44653716707364
"17",17,6,"1997",43,-9.5222,9,142.05,15.4749996541068,-1196.8503,0.86699378490448,-0.0619840157779575,0.954242509439325,2.15244123805895
"18",18,6,"1997",43,-9.5222,29,32.56,15.4749996541068,-1196.8503,0.86699378490448,-0.0619840157779575,1.46239799789896,1.51268439621716
"19",19,6,"1997",43,-9.5222,61,151.34,15.4749996541068,-1196.8503,0.86699378490448,-0.0619840157779575,1.78532983501077,2.17995372963155
"20",20,6,"1997",43,-9.5222,71,31.18,15.4749996541068,-1196.8503,0.86699378490448,-0.0619840157779575,1.85125834871908,1.49387611085282
"21",21,6,"1997",43,-9.819,10,45.99,15.8399996459484,-1196.8503,0.426880955696106,-0.369693219805053,1,1.66266340957404
"22",22,6,"1997",43,-9.819,50,92.56,15.8399996459484,-1196.8503,0.426880955696106,-0.369693219805053,1.69897000433602,1.96642334594369
"23",23,6,"1997",43,-9.819,70,84.97,15.8399996459484,-1196.8503,0.426880955696106,-0.369693219805053,1.84509804001426,1.92926561825307
"24",24,6,"1997",43,-10.3006,58,86.71,16.369999634102,-2299.2126,0.269910871982574,-0.568779621753434,1.76342799356294,1.93806918622339
"25",25,6,"1997",43.01,-10.3089,10,127.13,16.369999634102,-4377.9526,0.269910871982574,-0.568779621753434,1,2.10424804699044
"26",26,6,"1997",43.01,-10.3089,50,59.06,16.369999634102,-4377.9526,0.269910871982574,-0.568779621753434,1.69897000433602,1.77129344262906
"27",27,6,"1997",43.01,-10.3089,70,249.64,16.369999634102,-4377.9526,0.269910871982574,-0.568779621753434,1.84509804001426,2.39731417390885
"28",28,6,"1997",43.01,-10.3089,81,69.86,16.369999634102,-4377.9526,0.269910871982574,-0.568779621753434,1.90848501887865,1.84422858130163
"29",29,6,"1997",42.14,-9.1594,10,78.67,16.0749996406958,-1196.8503,1.518927693367,0.181537100314965,1,1.89580915016913
"30",30,6,"1997",42.14,-9.1594,40,23.87,16.0749996406958,-1196.8503,1.518927693367,0.181537100314965,1.60205999132796,1.37785241900675
"31",31,6,"1997",42.14,-9.1594,60,109.91,16.0749996406958,-1196.8503,1.518927693367,0.181537100314965,1.77815125038364,2.04103720786703
"32",32,6,"1997",42.14,-9.1594,70,260.65,16.0749996406958,-1196.8503,1.518927693367,0.181537100314965,1.84509804001426,2.41605772926304
"33",33,6,"1997",42.16,-9.3426,10,112.43,16.3149996353313,-1196.8503,0.525800883769989,-0.279178688263686,1,2.05088221066403
"34",34,6,"1997",42.16,-9.3426,20,67.74,16.3149996353313,-1196.8503,0.525800883769989,-0.279178688263686,1.30102999566398,1.83084519230861
"35",35,6,"1997",42.16,-9.3426,40,43,16.3149996353313,-1196.8503,0.525800883769989,-0.279178688263686,1.60205999132796,1.63346845557959
"36",36,6,"1997",42.16,-9.3426,59,37.2,16.3149996353313,-1196.8503,0.525800883769989,-0.279178688263686,1.77085201164214,1.5705429398819
"37",37,6,"1997",42.15,-10.3205,10,129.09,16.784999624826,-2299.2126,0.244392961263657,-0.611911306319718,1,2.11089260080222
"38",38,6,"1997",42.15,-10.3205,40,30.65,16.784999624826,-2299.2126,0.244392961263657,-0.611911306319718,1.60205999132796,1.48643047885443
"39",39,6,"1997",42.15,-10.3205,60,82.23,16.784999624826,-2299.2126,0.244392961263657,-0.611911306319718,1.77815125038364,1.91503029025916
"40",40,6,"1997",42.15,-10.3205,69,119.66,16.784999624826,-2299.2126,0.244392961263657,-0.611911306319718,1.83884909073726,2.07794899850603
"41",41,6,"1997",42.28,-9.5893,10,136.98,16.4499996323138,-1196.8503,0.369962245225906,-0.431842593572654,1,2.13665716187388
"42",42,6,"1997",42.28,-9.5893,20,185.85,16.4499996323138,-1196.8503,0.369962245225906,-0.431842593572654,1.30102999566398,2.26916256543174
"43",43,6,"1997",42.28,-9.5893,50,60.41,16.4499996323138,-1196.8503,0.369962245225906,-0.431842593572654,1.69897000433602,1.78110883572947
"44",44,6,"1997",42.51,-9.2797,10,58.39,15.7049996489659,-1196.8503,1.35636854171753,0.132377708622328,1,1.76633847525129
"45",45,6,"1997",42.51,-9.2797,35,101.55,15.7049996489659,-1196.8503,1.35636854171753,0.132377708622328,1.54406804435028,2.00667992774083
"46",46,6,"1997",42.51,-9.2797,46,92.66,15.7049996489659,-1196.8503,1.35636854171753,0.132377708622328,1.66275783168157,1.96689229586714
"47",47,6,"1997",42.51,-9.2797,60,24.84,15.7049996489659,-1196.8503,1.35636854171753,0.132377708622328,1.77815125038364,1.39515159150454
"48",48,6,"1997",42.5,-9.6347,10,54.1,16.1199996396899,-1196.8503,0.463826268911362,-0.333644658629933,1,1.73319726510657
"49",49,6,"1997",42.5,-9.6347,30,142.86,16.1199996396899,-1196.8503,0.463826268911362,-0.333644658629933,1.47712125471966,2.15491064578852
"50",50,6,"1997",42.5,-9.6347,50,50.71,16.1199996396899,-1196.8503,0.463826268911362,-0.333644658629933,1.69897000433602,1.70509361054787
"51",51,6,"1997",42.5,-9.6347,70,39.6,16.1199996396899,-1196.8503,0.463826268911362,-0.333644658629933,1.84509804001426,1.59769518592551
"52",52,6,"1997",42.66,-9.54,10,163.31,15.8299996461719,-1196.8503,0.655917346477509,-0.183150883536376,1,2.21301277880801
"53",53,6,"1997",42.66,-9.54,20,55.54,15.8299996461719,-1196.8503,0.655917346477509,-0.183150883536376,1.30102999566398,1.74460587541424
"54",54,6,"1997",42.66,-9.54,40,147.82,15.8299996461719,-1196.8503,0.655917346477509,-0.183150883536376,1.60205999132796,2.16973319794252
"55",55,6,"1997",42.66,-9.54,60,29.76,15.8299996461719,-1196.8503,0.655917346477509,-0.183150883536376,1.77815125038364,1.47363292687384
"56",56,1,"1998",41.42,-9.39,5,28.11,14.2699996810406,-2047.2441,0.532889187335968,-0.273363091783792,0.698970004336019,1.44886084560744
"57",57,1,"1998",41.42,-9.39,47,113.8,14.2699996810406,-2047.2441,0.532889187335968,-0.273363091783792,1.67209785793572,2.05614226205905
"58",58,1,"1998",41.42,-9.39,98,3.7,14.2699996810406,-2047.2441,0.532889187335968,-0.273363091783792,1.99122607569249,0.568201724066995
"59",59,1,"1998",41.42,-9.1,5,272.26,13.9699996877462,-2047.2441,1.11231672763824,0.0462284684329617,0.698970004336019,2.43498384018194
"60",60,1,"1998",41.42,-9.1,23,144.35,13.9699996877462,-2047.2441,1.11231672763824,0.0462284684329617,1.36172783601759,2.15941678821674
"61",61,1,"1998",41.42,-9.1,47,207.92,13.9699996877462,-2047.2441,1.11231672763824,0.0462284684329617,1.67209785793572,2.31789626649296
"62",62,1,"1998",41.42,-9.1,71,79.24,13.9699996877462,-2047.2441,1.11231672763824,0.0462284684329617,1.85125834871908,1.89894446686651
"63",63,1,"1998",42.65,-10.29,4,2.14,13.7349996929988,-2299.2126,0.316582381725311,-0.499513257927179,0.602059991327962,0.330413773349191
"64",64,1,"1998",42.65,-10.29,79,1.49,13.7349996929988,-2299.2126,0.316582381725311,-0.499513257927179,1.89762709129044,0.173186268412274
"65",65,1,"1998",42.65,-10.29,121,3.49,13.7349996929988,-2299.2126,0.316582381725311,-0.499513257927179,2.08278537031645,0.54282542695918
"66",66,1,"1998",42.65,-10.29,152,0.51,13.7349996929988,-2299.2126,0.316582381725311,-0.499513257927179,2.18184358794477,-0.292429823902064
"67",67,1,"1998",42.66,-9.49,6,58.28,13.7699996922165,-1196.8503,0.775108754634857,-0.110637357849634,0.778151250383644,1.76551954309795
"68",68,1,"1998",42.66,-9.49,23,161.8,13.7699996922165,-1196.8503,0.775108754634857,-0.110637357849634,1.36172783601759,2.20897851727625
"69",69,1,"1998",42.66,-9.49,49,32.61,13.7699996922165,-1196.8503,0.775108754634857,-0.110637357849634,1.69019608002851,1.51335079880596
"70",70,1,"1998",42.66,-9.49,73,66.47,13.7699996922165,-1196.8503,0.775108754634857,-0.110637357849634,1.86332286012046,1.82262567877414
"71",71,1,"1998",42.66,-9.5,4,1.01,13.8899996895343,-1196.8503,0.561423301696777,-0.25070956607223,0.602059991327962,0.00432137378264258
"72",72,1,"1998",42.66,-9.5,22,1.79,13.8899996895343,-1196.8503,0.561423301696777,-0.25070956607223,1.34242268082221,0.252853030979893
"73",73,1,"1998",42.66,-9.5,48,1.63,13.8899996895343,-1196.8503,0.561423301696777,-0.25070956607223,1.68124123737559,0.212187604403958
"74",74,1,"1998",42.66,-9.5,74,1.44,13.8899996895343,-1196.8503,0.561423301696777,-0.25070956607223,1.86923171973098,0.15836249209525
"75",75,1,"1998",42.66,-9.5,103,1.06,13.8899996895343,-1196.8503,0.561423301696777,-0.25070956607223,2.01283722470517,0.0253058652647703
"76",76,1,"1998",42.66,-9.5,152,0.51,13.8899996895343,-1196.8503,0.561423301696777,-0.25070956607223,2.18184358794477,-0.292429823902064
"77",77,1,"1998",42.67,-9.21,5,7.89,13.034999708645,-1196.8503,1.75808596611023,0.245040107196515,0.698970004336019,0.89707700320942
"78",78,1,"1998",42.67,-9.21,20,1.34,13.034999708645,-1196.8503,1.75808596611023,0.245040107196515,1.30102999566398,0.127104798364808
"79",79,1,"1998",42.67,-9.21,45,1.16,13.034999708645,-1196.8503,1.75808596611023,0.245040107196515,1.65321251377534,0.0644579892269184
"80",80,1,"1998",42.67,-9.21,64,0.91,13.034999708645,-1196.8503,1.75808596611023,0.245040107196515,1.80617997398389,-0.0409586076789064
"81",81,1,"1998",42.67,-9.21,89,0.68,13.034999708645,-1196.8503,1.75808596611023,0.245040107196515,1.94939000664491,-0.167491087293764
"82",82,1,"1998",42.67,-9.61,4,1.47,13.8599996902049,-1196.8503,0.477647602558136,-0.32089239775364,0.602059991327962,0.167317334748176
"83",83,1,"1998",42.67,-9.61,49,3.66,13.8599996902049,-1196.8503,0.477647602558136,-0.32089239775364,1.69019608002851,0.563481085394411
"84",84,1,"1998",42.67,-9.61,98,2.78,13.8599996902049,-1196.8503,0.477647602558136,-0.32089239775364,1.99122607569249,0.444044795918076
"85",85,1,"1998",42.67,-9.61,201,0.34,13.8599996902049,-1196.8503,0.477647602558136,-0.32089239775364,2.30319605742049,-0.468521082957745
"86",86,1,"1998",42.67,-9.59,6,152.22,13.8599996902049,-1196.8503,0.477647602558136,-0.32089239775364,0.778151250383644,2.18247171760537
"87",87,1,"1998",42.67,-9.59,26,22.61,13.8599996902049,-1196.8503,0.477647602558136,-0.32089239775364,1.41497334797082,1.35430056234536
"88",88,1,"1998",42.67,-9.59,51,87.36,13.8599996902049,-1196.8503,0.477647602558136,-0.32089239775364,1.70757017609794,1.94131262536066
"89",89,1,"1998",42.67,-9.59,75,71.37,13.8599996902049,-1196.8503,0.477647602558136,-0.32089239775364,1.8750612633917,1.85351569675693
"90",90,8,"1998",41.95,-9.83,8,3.31,18.5099995862693,-2047.2441,0.355709314346313,-0.448904762544768,0.903089986991944,0.519827993775719
"91",91,8,"1998",41.95,-9.83,14,4.48,18.5099995862693,-2047.2441,0.355709314346313,-0.448904762544768,1.14612803567824,0.651278013998144
"92",92,8,"1998",41.95,-9.83,34,4.97,18.5099995862693,-2047.2441,0.355709314346313,-0.448904762544768,1.53147891704226,0.696356388733332
"93",93,8,"1998",41.95,-9.83,54,5.9,18.5099995862693,-2047.2441,0.355709314346313,-0.448904762544768,1.73239375982297,0.770852011642144
"94",94,8,"1998",41.95,-9.83,103,0.76,18.5099995862693,-2047.2441,0.355709314346313,-0.448904762544768,2.01283722470517,-0.119186407719209
"95",95,8,"1998",41.93,-9.85,8,59.03,18.6199995838106,-2047.2441,0.323092520236969,-0.490673096013341,0.903089986991944,1.77107278322119
"96",96,8,"1998",41.93,-9.85,13,17.39,18.6199995838106,-2047.2441,0.323092520236969,-0.490673096013341,1.11394335230684,1.24029958200271
"97",97,8,"1998",41.93,-9.85,34,89.87,18.6199995838106,-2047.2441,0.323092520236969,-0.490673096013341,1.53147891704226,1.95361474169064
"98",98,8,"1998",41.93,-9.85,55,44.01,18.6199995838106,-2047.2441,0.323092520236969,-0.490673096013341,1.74036268949424,1.64355136856295
"99",99,8,"1998",41.9,-9.91,9,3.58,18.7049995819107,-2047.2441,0.317865788936615,-0.497756211549102,0.954242509439325,0.553883026643874
"100",100,8,"1998",41.9,-9.91,14,1.99,18.7049995819107,-2047.2441,0.317865788936615,-0.497756211549102,1.14612803567824,0.298853076409707
"101",101,8,"1998",41.9,-9.91,33,3.38,18.7049995819107,-2047.2441,0.317865788936615,-0.497756211549102,1.51851393987789,0.528916700277655
"102",102,8,"1998",41.9,-9.91,53,2.93,18.7049995819107,-2047.2441,0.317865788936615,-0.497756211549102,1.72427586960079,0.46686762035411
"103",103,8,"1998",41.9,-9.91,102,0.52,18.7049995819107,-2047.2441,0.317865788936615,-0.497756211549102,2.00860017176192,-0.283996656365201
"104",104,8,"1998",41.87,-9.97,9,87.19,18.8099995795637,-2047.2441,0.296031534671783,-0.528662023385411,0.954242509439325,1.94046667766353
"105",105,8,"1998",41.87,-9.97,14,16.2,18.8099995795637,-2047.2441,0.296031534671783,-0.528662023385411,1.14612803567824,1.20951501454263
"106",106,8,"1998",41.87,-9.97,34,97.3,18.8099995795637,-2047.2441,0.296031534671783,-0.528662023385411,1.53147891704226,1.98811284026835
"107",107,8,"1998",41.87,-9.97,43,159.4,18.8099995795637,-2047.2441,0.296031534671783,-0.528662023385411,1.63346845557959,2.20248831706009
"108",108,8,"1998",41.87,-9.97,53,112.12,18.8099995795637,-2047.2441,0.296031534671783,-0.528662023385411,1.72427586960079,2.04968308908825
"109",109,8,"1998",41.87,-9.98,9,5.26,18.8099995795637,-2047.2441,0.296031534671783,-0.528662023385411,0.954242509439325,0.720985744153739
"110",110,8,"1998",41.87,-9.98,14,1.72,18.8099995795637,-2047.2441,0.296031534671783,-0.528662023385411,1.14612803567824,0.235528446907549
"111",111,8,"1998",41.87,-9.98,33,7.35,18.8099995795637,-2047.2441,0.296031534671783,-0.528662023385411,1.51851393987789,0.866287339084195
"112",112,8,"1998",41.87,-9.98,54,4.01,18.8099995795637,-2047.2441,0.296031534671783,-0.528662023385411,1.73239375982297,0.603144372620182
"113",113,8,"1998",41.87,-9.98,101,0.58,18.8099995795637,-2047.2441,0.296031534671783,-0.528662023385411,2.00432137378264,-0.236572006437063
"114",114,8,"1998",41.87,-9.98,9,34.01,18.8099995795637,-2047.2441,0.296031534671783,-0.528662023385411,0.954242509439325,1.53160663193272
"115",115,8,"1998",41.87,-9.98,14,43.72,18.8099995795637,-2047.2441,0.296031534671783,-0.528662023385411,1.14612803567824,1.64068015327767
"116",116,8,"1998",41.87,-9.98,34,101.74,18.8099995795637,-2047.2441,0.296031534671783,-0.528662023385411,1.53147891704226,2.00749173329534
"117",117,8,"1998",41.87,-9.98,43,79.68,18.8099995795637,-2047.2441,0.296031534671783,-0.528662023385411,1.63346845557959,1.90134932541564
"118",118,8,"1998",41.87,-9.98,53,57.06,18.8099995795637,-2047.2441,0.296031534671783,-0.528662023385411,1.72427586960079,1.75633176732106
"119",119,8,"1998",41.87,-10,10,30.4,18.8949995776638,-3370.0789,0.282854795455933,-0.548436453931189,1,1.48287358360875
"120",120,8,"1998",41.87,-10,14,80.52,18.8949995776638,-3370.0789,0.282854795455933,-0.548436453931189,1.14612803567824,1.90590376621662
"121",121,8,"1998",41.87,-10,33,68.74,18.8949995776638,-3370.0789,0.282854795455933,-0.548436453931189,1.51851393987789,1.83720952780121
"122",122,8,"1998",41.87,-10,43,28.61,18.8949995776638,-3370.0789,0.282854795455933,-0.548436453931189,1.63346845557959,1.45651785780526
"123",123,8,"1998",41.87,-10,52,99.79,18.8949995776638,-3370.0789,0.282854795455933,-0.548436453931189,1.7160033436348,1.99908702262589
"124",124,8,"1998",41.87,-10.01,9,2.16,18.8949995776638,-3370.0789,0.282854795455933,-0.548436453931189,0.954242509439325,0.334453751150931
"125",125,8,"1998",41.87,-10.01,14,3.89,18.8949995776638,-3370.0789,0.282854795455933,-0.548436453931189,1.14612803567824,0.589949601325708
"126",126,8,"1998",41.87,-10.01,23,2.63,18.8949995776638,-3370.0789,0.282854795455933,-0.548436453931189,1.36172783601759,0.419955748489758
"127",127,8,"1998",41.87,-10.01,33,2.8,18.8949995776638,-3370.0789,0.282854795455933,-0.548436453931189,1.51851393987789,0.447158031342219
"128",128,8,"1998",41.87,-10.01,48,3.6,18.8949995776638,-3370.0789,0.282854795455933,-0.548436453931189,1.68124123737559,0.556302500767287
"129",129,8,"1998",41.87,-10.01,101,0.34,18.8949995776638,-3370.0789,0.282854795455933,-0.548436453931189,2.00432137378264,-0.468521082957745
"130",130,8,"1998",41.84,-10.07,9,125.31,18.8949995776638,-3370.0789,0.282854795455933,-0.548436453931189,0.954242509439325,2.09798572998478
"131",131,8,"1998",41.84,-10.07,14,45.54,18.8949995776638,-3370.0789,0.282854795455933,-0.548436453931189,1.14612803567824,1.65839302627912
"132",132,8,"1998",41.84,-10.07,34,83.1,18.8949995776638,-3370.0789,0.282854795455933,-0.548436453931189,1.53147891704226,1.91960102378411
"133",133,8,"1998",41.84,-10.07,44,173.96,18.8949995776638,-3370.0789,0.282854795455933,-0.548436453931189,1.64345267648619,2.2404493989933
"134",134,8,"1998",41.84,-10.07,54,134.51,18.8949995776638,-3370.0789,0.282854795455933,-0.548436453931189,1.73239375982297,2.12875457269069
"135",135,8,"1998",41.8,-10.13,9,1.48,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,0.954242509439325,0.170261715394957
"136",136,8,"1998",41.8,-10.13,14,2.1,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,1.14612803567824,0.322219294733919
"137",137,8,"1998",41.8,-10.13,24,43.34,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,1.38021124171161,1.6368889069838
"138",138,8,"1998",41.8,-10.13,34,2.4,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,1.53147891704226,0.380211241711606
"139",139,8,"1998",41.8,-10.13,44,145.35,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,1.64345267648619,2.16241503610645
"140",140,8,"1998",41.8,-10.13,60,2.77,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,1.77815125038364,0.442479769064449
"141",141,8,"1998",41.8,-10.13,103,0.49,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,2.01283722470517,-0.309803919971486
"142",142,8,"1998",41.79,-10.12,14,53.72,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,1.14612803567824,1.73013600399668
"143",143,8,"1998",41.79,-10.12,34,58.34,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,1.53147891704226,1.76596642478571
"144",144,8,"1998",41.79,-10.12,44,125.01,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,1.64345267648619,2.09694475517694
"145",145,8,"1998",41.79,-10.12,59,68.28,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,1.77085201164214,1.8342935124427
"146",146,8,"1998",41.79,-10.12,64,37.15,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,1.80617997398389,1.56995881809659
"147",147,8,"1998",41.76,-10.1,14,8.02,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,1.14612803567824,0.904174368284164
"148",148,8,"1998",41.76,-10.1,23,105.88,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,1.36172783601759,2.02481393262931
"149",149,8,"1998",41.76,-10.1,33,35.77,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,1.51851393987789,1.55351894014897
"150",150,8,"1998",41.76,-10.1,43,80.98,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,1.63346845557959,1.90837777243239
"151",151,8,"1998",41.76,-10.1,53,73.53,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,1.72427586960079,1.86646456597174
"152",152,8,"1998",41.76,-10.1,9,1.64,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,0.954242509439325,0.214843848047698
"153",153,8,"1998",41.76,-10.1,14,3.03,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,1.14612803567824,0.481442628502305
"154",154,8,"1998",41.76,-10.1,34,3.43,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,1.53147891704226,0.535294120042771
"155",155,8,"1998",41.76,-10.1,54,5.71,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,1.73239375982297,0.756636108245848
"156",156,8,"1998",41.76,-10.1,103,0.77,18.9799995757639,-3370.0789,0.271456718444824,-0.566299405261178,2.01283722470517,-0.113509274827518
"157",157,8,"1998",42.62,-9.4,10,3.74,16.4249996328726,-1196.8503,1.90065920352936,0.278904252954385,1,0.57287160220048
"158",158,8,"1998",42.62,-9.4,15,4.77,16.4249996328726,-1196.8503,1.90065920352936,0.278904252954385,1.17609125905568,0.678518379040114
"159",159,8,"1998",42.62,-9.4,19,342.64,16.4249996328726,-1196.8503,1.90065920352936,0.278904252954385,1.27875360095283,2.53483806138851
"160",160,8,"1998",42.62,-9.4,24,3.96,16.4249996328726,-1196.8503,1.90065920352936,0.278904252954385,1.38021124171161,0.597695185925512
"161",161,8,"1998",42.62,-9.4,30,36.08,16.4249996328726,-1196.8503,1.90065920352936,0.278904252954385,1.47712125471966,1.5572665288699
"162",162,8,"1998",42.62,-9.4,35,1.21,16.4249996328726,-1196.8503,1.90065920352936,0.278904252954385,1.54406804435028,0.0827853703164501
"163",163,8,"1998",42.62,-9.4,44,11.1,16.4249996328726,-1196.8503,1.90065920352936,0.278904252954385,1.64345267648619,1.04532297878666
"164",164,8,"1998",42.62,-9.4,54,1.33,16.4249996328726,-1196.8503,1.90065920352936,0.278904252954385,1.73239375982297,0.123851640967086
"165",165,8,"1998",42.62,-9.4,102,0.64,16.4249996328726,-1196.8503,1.90065920352936,0.278904252954385,2.00860017176192,-0.193820026016113
"166",166,8,"1998",42.57,-9.36,10,401.81,16.6499996278435,-1196.8503,1.3994642496109,0.145961808557791,1,2.60402074100052
"167",167,8,"1998",42.57,-9.36,20,226.82,16.6499996278435,-1196.8503,1.3994642496109,0.145961808557791,1.30102999566398,2.35568134610572
"168",168,8,"1998",42.57,-9.36,29,68,16.6499996278435,-1196.8503,1.3994642496109,0.145961808557791,1.46239799789896,1.83250891270624
"169",169,8,"1998",42.57,-9.36,45,90.49,16.6499996278435,-1196.8503,1.3994642496109,0.145961808557791,1.65321251377534,1.95660058821318
"170",170,8,"1998",42.52,-9.38,11,265.66,16.6499996278435,-1196.8503,1.3994642496109,0.145961808557791,1.04139268515823,2.4243261683093
"171",171,8,"1998",42.52,-9.38,21,356.75,16.6499996278435,-1196.8503,1.3994642496109,0.145961808557791,1.32221929473392,2.55236398178668
"172",172,8,"1998",42.52,-9.38,31,163.75,16.6499996278435,-1196.8503,1.3994642496109,0.145961808557791,1.49136169383427,2.21418130866382
"173",173,8,"1998",42.52,-9.38,55,81.88,16.6499996278435,-1196.8503,1.3994642496109,0.145961808557791,1.74036268949424,1.91317783399047
"174",174,8,"1998",42.38,-9.34,9,5.83,17.1299996171147,-1196.8503,0.942335784435272,-0.0257943165888318,0.954242509439325,0.765668554759014
"175",175,8,"1998",42.38,-9.34,14,4.45,17.1299996171147,-1196.8503,0.942335784435272,-0.0257943165888318,1.14612803567824,0.648360010980932
"176",176,8,"1998",42.38,-9.34,19,437.67,17.1299996171147,-1196.8503,0.942335784435272,-0.0257943165888318,1.27875360095283,2.6411467790075
"177",177,8,"1998",42.38,-9.34,24,8.23,17.1299996171147,-1196.8503,0.942335784435272,-0.0257943165888318,1.38021124171161,0.91539983521227
"178",178,8,"1998",42.38,-9.34,30,380.34,17.1299996171147,-1196.8503,0.942335784435272,-0.0257943165888318,1.47712125471966,2.58017200215562
"179",179,8,"1998",42.38,-9.34,34,4.79,17.1299996171147,-1196.8503,0.942335784435272,-0.0257943165888318,1.53147891704226,0.680335513414563
"180",180,8,"1998",42.38,-9.34,50,215.13,17.1299996171147,-1196.8503,0.942335784435272,-0.0257943165888318,1.69897000433602,2.33270097722138
"181",181,8,"1998",42.38,-9.34,64,1.82,17.1299996171147,-1196.8503,0.942335784435272,-0.0257943165888318,1.80617997398389,0.260071387985075
"182",182,8,"1998",42.33,-9.33,10,197.23,17.1149996174499,-1196.8503,0.986979424953461,-0.00569190074709512,1,2.29497297472041
"183",183,8,"1998",42.33,-9.33,19,39.09,17.1149996174499,-1196.8503,0.986979424953461,-0.00569190074709512,1.27875360095283,1.59206567043225
"184",184,8,"1998",42.33,-9.33,29,204.42,17.1149996174499,-1196.8503,0.986979424953461,-0.00569190074709512,1.46239799789896,2.31052338395152
"185",185,8,"1998",42.33,-9.33,44,7.13,17.1149996174499,-1196.8503,0.986979424953461,-0.00569190074709512,1.64345267648619,0.853089529851866
"186",186,8,"1998",42.3,-9.35,10,523.95,17.2849996136501,-1196.8503,0.842315375804901,-0.0745252715318083,1,2.71928984469333
"187",187,8,"1998",42.3,-9.35,25,308.92,17.2849996136501,-1196.8503,0.842315375804901,-0.0745252715318083,1.39794000867204,2.48984602616633
"188",188,8,"1998",42.3,-9.35,35,40.63,17.2849996136501,-1196.8503,0.842315375804901,-0.0745252715318083,1.54406804435028,1.60884682232641
"189",189,8,"1998",42.3,-9.35,45,166.53,17.2849996136501,-1196.8503,0.842315375804901,-0.0745252715318083,1.65321251377534,2.22149248205152
